time,x,y,z,roll,pitch,yaw
1719540241.5793538,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.5818846,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.5837028,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.587716,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.5925183,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.5938206,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.5969381,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.5996737,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.6018445,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.6039855,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.6058877,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.6083891,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.611254,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.6139736,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.616238,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.6186957,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.621415,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.6236959,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.625777,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.6281493,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.6307118,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.6331801,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.6349406,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.6371202,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.639279,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.6408067,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.6427908,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.6450586,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.6474767,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.649785,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.6519792,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.6543465,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.6568654,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.6608746,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.6640027,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.666525,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.6699457,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.67317,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.675686,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.6779861,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.6808763,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.683593,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.6870244,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.68987,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.6940157,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.6969635,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.7007554,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.7038133,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.7070363,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.7093577,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.711855,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.714645,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.7169886,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.7190866,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.720946,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.7230256,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.725809,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.7286892,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.730748,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.7328598,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.735172,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.73734,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.739966,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.7422118,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.7444024,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.7466116,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.7487564,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.7508779,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.7538946,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.7562683,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.7581472,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.7606695,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.7630317,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.7652352,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.76786,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.770851,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.7729557,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.7751658,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.7775214,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.7811153,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.7837117,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.7862148,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.789085,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.7926288,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.797094,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.8001583,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.8027434,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
1719540241.8051894,0.4929912984371117,-0.03402536734938494,0.48699441552161843,3.0802512491251504,-0.0003198595571455741,-0.0001199888645797672
