time,tx,ty,tz,rx,ry,rz
1719540241.5844183,299.2801594730844,299.2801594730844,299.2801594730844,14.964007973654219,14.964007973654219,14.964007973654219
1719540241.5893483,299.2801594730844,299.2801594730844,299.2801594730844,14.964007973654219,14.964007973654219,14.964007973654219
1719540241.5957208,299.2801594730844,299.2801594730844,299.2801594730844,14.964007973654219,14.964007973654219,14.964007973654219
1719540241.5990772,299.2801594730844,299.2801594730844,299.2801594730844,14.964007973654219,14.964007973654219,14.964007973654219
1719540241.6013012,299.2801594730844,299.2801594730844,299.2801594730844,14.964007973654219,14.964007973654219,14.964007973654219
1719540241.6031342,299.2801594730844,299.2801594730844,299.2801594730844,14.964007973654219,14.964007973654219,14.964007973654219
1719540241.6055844,299.2801594730844,299.2801594730844,299.2801594730844,14.964007973654219,14.964007973654219,14.964007973654219
1719540241.607975,299.2801594730844,299.2801594730844,299.2801594730844,14.964007973654219,14.964007973654219,14.964007973654219
1719540241.6106775,299.2801594730844,299.2801594730844,299.2801594730844,14.964007973654219,14.964007973654219,14.964007973654219
1719540241.6132708,299.2801594730844,299.2801594730844,299.2801594730844,14.964007973654219,14.964007973654219,14.964007973654219
1719540241.6157274,299.2801594730844,299.2801594730844,299.2801594730844,14.964007973654219,14.964007973654219,14.964007973654219
1719540241.6182203,299.2801594730844,299.2801594730844,299.2801594730844,14.964007973654219,14.964007973654219,14.964007973654219
1719540241.6203756,299.2801594730844,299.2801594730844,299.2801594730844,14.964007973654219,14.964007973654219,14.964007973654219
1719540241.6232197,299.2801594730844,299.2801594730844,299.2801594730844,14.964007973654219,14.964007973654219,14.964007973654219
1719540241.6253169,299.2801594730844,299.2801594730844,299.2801594730844,14.964007973654219,14.964007973654219,14.964007973654219
1719540241.627583,299.2801594730844,299.2801594730844,299.2801594730844,14.964007973654219,14.964007973654219,14.964007973654219
1719540241.6301398,200.48644350849037,200.48644350849037,200.48644350849037,10.024322175424517,10.024322175424517,10.024322175424517
1719540241.6325786,200.48644350849037,200.48644350849037,200.48644350849037,10.024322175424517,10.024322175424517,10.024322175424517
1719540241.634404,200.48644350849037,200.48644350849037,200.48644350849037,10.024322175424517,10.024322175424517,10.024322175424517
1719540241.6365314,200.48644350849037,200.48644350849037,200.48644350849037,10.024322175424517,10.024322175424517,10.024322175424517
1719540241.638832,200.48644350849037,200.48644350849037,200.48644350849037,10.024322175424517,10.024322175424517,10.024322175424517
1719540241.6404402,200.48644350849037,200.48644350849037,200.48644350849037,10.024322175424517,10.024322175424517,10.024322175424517
1719540241.642344,200.48644350849037,200.48644350849037,200.48644350849037,10.024322175424517,10.024322175424517,10.024322175424517
1719540241.6443963,200.48644350849037,200.48644350849037,200.48644350849037,10.024322175424517,10.024322175424517,10.024322175424517
1719540241.6468089,200.48644350849037,200.48644350849037,200.48644350849037,10.024322175424517,10.024322175424517,10.024322175424517
1719540241.6492686,200.48644350849037,200.48644350849037,200.48644350849037,10.024322175424517,10.024322175424517,10.024322175424517
1719540241.6514273,200.48644350849037,200.48644350849037,200.48644350849037,10.024322175424517,10.024322175424517,10.024322175424517
1719540241.6536517,200.48644350849037,200.48644350849037,200.48644350849037,10.024322175424517,10.024322175424517,10.024322175424517
1719540241.656125,200.48644350849037,200.48644350849037,200.48644350849037,10.024322175424517,10.024322175424517,10.024322175424517
1719540241.660125,200.48644350849037,200.48644350849037,200.48644350849037,10.024322175424517,10.024322175424517,10.024322175424517
1719540241.663257,200.48644350849037,200.48644350849037,200.48644350849037,10.024322175424517,10.024322175424517,10.024322175424517
1719540241.6658337,200.48644350849037,200.48644350849037,200.48644350849037,10.024322175424517,10.024322175424517,10.024322175424517
1719540241.669074,200.48644350849037,200.48644350849037,200.48644350849037,10.024322175424517,10.024322175424517,10.024322175424517
1719540241.6724114,200.48644350849037,200.48644350849037,200.48644350849037,10.024322175424517,10.024322175424517,10.024322175424517
1719540241.675263,200.48644350849037,200.48644350849037,200.48644350849037,10.024322175424517,10.024322175424517,10.024322175424517
1719540241.6774607,200.48644350849037,200.48644350849037,200.48644350849037,10.024322175424517,10.024322175424517,10.024322175424517
1719540241.6803105,200.48644350849037,200.48644350849037,200.48644350849037,10.024322175424517,10.024322175424517,10.024322175424517
1719540241.6830282,200.48644350849037,200.48644350849037,200.48644350849037,10.024322175424517,10.024322175424517,10.024322175424517
1719540241.685534,200.48644350849037,200.48644350849037,200.48644350849037,10.024322175424517,10.024322175424517,10.024322175424517
1719540241.6893084,200.48644350849037,200.48644350849037,200.48644350849037,10.024322175424517,10.024322175424517,10.024322175424517
1719540241.6933355,200.48644350849037,200.48644350849037,200.48644350849037,10.024322175424517,10.024322175424517,10.024322175424517
1719540241.696369,200.48644350849037,200.48644350849037,200.48644350849037,10.024322175424517,10.024322175424517,10.024322175424517
1719540241.7000077,200.48644350849037,200.48644350849037,200.48644350849037,10.024322175424517,10.024322175424517,10.024322175424517
1719540241.7029874,200.48644350849037,200.48644350849037,200.48644350849037,10.024322175424517,10.024322175424517,10.024322175424517
1719540241.7063522,200.48644350849037,200.48644350849037,200.48644350849037,10.024322175424517,10.024322175424517,10.024322175424517
1719540241.7087626,200.48644350849037,200.48644350849037,200.48644350849037,10.024322175424517,10.024322175424517,10.024322175424517
1719540241.7112179,200.48644350849037,200.48644350849037,200.48644350849037,10.024322175424517,10.024322175424517,10.024322175424517
1719540241.7139945,200.48644350849037,200.48644350849037,200.48644350849037,10.024322175424517,10.024322175424517,10.024322175424517
1719540241.7165163,200.48644350849037,200.48644350849037,200.48644350849037,10.024322175424517,10.024322175424517,10.024322175424517
1719540241.7185652,200.48644350849037,200.48644350849037,200.48644350849037,10.024322175424517,10.024322175424517,10.024322175424517
