time,tx,ty,tz,rx,ry,rz
1719540241.8587794,263.725227066981,263.725227066981,263.725227066981,13.18626135334914,13.18626135334914,13.18626135334914
1719540241.862181,263.40903314918853,263.40903314918853,263.40903314918853,13.170451657459516,13.170451657459516,13.170451657459516
1719540241.865775,263.09442020098504,263.09442020098504,263.09442020098504,13.154721010049341,13.154721010049341,13.154721010049341
1719540241.8689487,262.7813803175226,262.7813803175226,262.7813803175226,13.139069015876217,13.139069015876217,13.139069015876217
1719540241.8719797,262.4699056334774,262.4699056334774,262.4699056334774,13.123495281673957,13.123495281673957,13.123495281673957
1719540241.8749096,262.1599883228525,262.1599883228525,262.1599883228525,13.10799941614271,13.10799941614271,13.10799941614271
1719540241.880561,261.85162059878064,261.85162059878064,261.85162059878064,13.092581029939117,13.092581029939117,13.092581029939117
1719540241.8847332,261.54479471332917,261.54479471332917,261.54479471332917,13.077239735666543,13.077239735666543,13.077239735666543
1719540241.8878906,261.239502957305,261.239502957305,261.239502957305,13.061975147865333,13.061975147865333,13.061975147865333
1719540241.8903553,260.9833296848913,260.9833296848913,260.9833296848913,13.049166484244648,13.049166484244648,13.049166484244648
1719540241.8932953,260.7284372788397,260.7284372788397,260.7284372788397,13.036421863942067,13.036421863942067,13.036421863942067
1719540241.8975616,260.47481933481833,260.47481933481833,260.47481933481833,13.023740966740998,13.023740966740998,13.023740966740998
1719540241.9012094,260.2224694805171,260.2224694805171,260.2224694805171,13.011123474025936,13.011123474025936,13.011123474025936
1719540241.9051557,259.97138137548734,259.97138137548734,259.97138137548734,12.998569068774449,12.998569068774449,12.998569068774449
1719540241.907608,259.72154871098274,259.72154871098274,259.72154871098274,12.98607743554922,12.98607743554922,12.98607743554922
1719540241.9095755,259.4729652098007,259.4729652098007,259.4729652098007,12.973648260490116,12.973648260490116,12.973648260490116
1719540241.912146,259.22562462612456,259.22562462612456,259.22562462612456,12.961281231306307,12.961281231306307,12.961281231306307
1719540241.9159787,258.97952074536676,258.97952074536676,258.97952074536676,12.948976037268418,12.948976037268418,12.948976037268418
1719540241.920167,258.73464738401276,258.73464738401276,258.73464738401276,12.936732369200717,12.936732369200717,12.936732369200717
1719540241.9244723,258.4909983894655,258.4909983894655,258.4909983894655,12.924549919473355,12.924549919473355,12.924549919473355
1719540241.927816,258.248567639891,258.248567639891,258.248567639891,12.91242838199463,12.91242838199463,12.91242838199463
1719540241.9303782,258.00734904406437,258.00734904406437,258.00734904406437,12.900367452203298,12.900367452203298,12.900367452203298
1719540241.9334629,257.7673365412169,257.7673365412169,257.7673365412169,12.888366827060924,12.888366827060924,12.888366827060924
1719540241.9375885,257.52852410088366,257.52852410088366,257.52852410088366,12.876426205044261,12.876426205044261,12.876426205044261
1719540241.9413471,257.2909057227521,257.2909057227521,257.2909057227521,12.864545286137682,12.864545286137682,12.864545286137682
1719540241.9438999,257.05447543651115,257.05447543651115,257.05447543651115,12.852723771825636,12.852723771825636,12.852723771825636
1719540241.9463992,256.81922730170146,256.81922730170146,256.81922730170146,12.84096136508515,12.84096136508515,12.84096136508515
1719540241.9495323,256.5851554075658,256.5851554075658,256.5851554075658,12.829257770378366,12.829257770378366,12.829257770378366
1719540241.953004,256.35225387290086,256.35225387290086,256.35225387290086,12.817612693645115,12.817612693645115,12.817612693645115
1719540241.9561524,256.1205168459092,256.1205168459092,256.1205168459092,12.806025842295531,12.806025842295531,12.806025842295531
1719540241.9595435,255.88993850405254,255.88993850405254,255.88993850405254,12.794496925202695,12.794496925202695,12.794496925202695
1719540241.963504,255.66051305390513,255.66051305390513,255.66051305390513,12.783025652695324,12.783025652695324,12.783025652695324
1719540241.967683,255.4322347310085,255.4322347310085,255.4322347310085,12.77161173655049,12.77161173655049,12.77161173655049
1719540241.9703274,255.20509779972633,255.20509779972633,255.20509779972633,12.76025488998638,12.76025488998638,12.76025488998638
1719540241.9730477,254.97909655310056,254.97909655310056,254.97909655310056,12.748954827655089,12.748954827655089,12.748954827655089
1719540241.9762797,254.75422531270792,254.75422531270792,254.75422531270792,12.737711265635456,12.737711265635456,12.737711265635456
1719540241.979015,254.53047842851726,254.53047842851726,254.53047842851726,12.72652392142592,12.72652392142592,12.72652392142592
1719540241.9812324,254.30785027874754,254.30785027874754,254.30785027874754,12.715392513937433,12.715392513937433,12.715392513937433
1719540241.9833817,254.08633526972667,254.08633526972667,254.08633526972667,12.704316763486387,12.704316763486387,12.704316763486387
1719540241.9856956,253.8659278357509,253.8659278357509,253.8659278357509,12.693296391787598,12.693296391787598,12.693296391787598
1719540241.9882162,253.64662243894503,253.64662243894503,253.64662243894503,12.682331121947302,12.682331121947302,12.682331121947302
1719540241.9907773,253.42841356912317,253.42841356912317,253.42841356912317,12.671420678456208,12.671420678456208,12.671420678456208
1719540241.995094,253.21129574365042,253.21129574365042,253.21129574365042,12.660564787182569,12.660564787182569,12.660564787182569
1719540241.9987552,252.99526350730505,252.99526350730505,252.99526350730505,12.649763175365297,12.649763175365297,12.649763175365297
1719540242.0020216,252.7803114321414,252.7803114321414,252.7803114321414,12.639015571607112,12.639015571607112,12.639015571607112
1719540242.0067167,252.56643411735354,252.56643411735354,252.56643411735354,12.62832170586772,12.62832170586772,12.62832170586772
1719540242.0101993,252.35362618913965,252.35362618913965,252.35362618913965,12.617681309457023,12.617681309457023,12.617681309457023
1719540242.0128825,252.1418823005668,252.1418823005668,252.1418823005668,12.60709411502838,12.60709411502838,12.60709411502838
1719540242.015008,251.93119713143685,251.93119713143685,251.93119713143685,12.59655985657188,12.59655985657188,12.59655985657188
1719540242.0171518,251.72156538815253,251.72156538815253,251.72156538815253,12.586078269407661,12.586078269407661,12.586078269407661
1719540242.0187454,251.51298180358464,251.51298180358464,251.51298180358464,12.575649090179265,12.575649090179265,12.575649090179265
1719540242.0208342,251.30544113693958,251.30544113693958,251.30544113693958,12.56527205684701,12.56527205684701,12.56527205684701
1719540242.0238357,251.09893817362774,251.09893817362774,251.09893817362774,12.554946908681417,12.554946908681417,12.554946908681417
1719540242.0279682,250.89346772513247,250.89346772513247,250.89346772513247,12.544673386256653,12.544673386256653,12.544673386256653
1719540242.0318158,250.68902462887968,250.68902462887968,250.68902462887968,12.534451231444011,12.534451231444011,12.534451231444011
1719540242.0354238,250.48560374810816,250.48560374810816,250.48560374810816,12.524280187405433,12.524280187405433,12.524280187405433
1719540242.037925,250.2831999717405,250.2831999717405,250.2831999717405,12.514159998587047,12.514159998587047,12.514159998587047
1719540242.0405781,250.08180821425466,250.08180821425466,250.08180821425466,12.504090410712754,12.504090410712754,12.504090410712754
1719540242.0432794,249.88142341555627,249.88142341555627,249.88142341555627,12.494071170777833,12.494071170777833,12.494071170777833
1719540242.046149,249.68204054085135,249.68204054085135,249.68204054085135,12.484102027042585,12.484102027042585,12.484102027042585
1719540242.049478,249.48365458051995,249.48365458051995,249.48365458051995,12.474182729026014,12.474182729026014,12.474182729026014
1719540242.0519984,249.28626054999023,249.28626054999023,249.28626054999023,12.464313027499525,12.464313027499525,12.464313027499525
1719540242.0564904,249.08985348961315,249.08985348961315,249.08985348961315,12.454492674480669,12.454492674480669,12.454492674480669
1719540242.0600123,248.89442846453795,248.89442846453795,248.89442846453795,12.444721423226907,12.444721423226907,12.444721423226907
1719540242.062232,248.69998056458815,248.69998056458815,248.69998056458815,12.434999028229415,12.434999028229415,12.434999028229415
1719540242.0646923,248.50650490413807,248.50650490413807,248.50650490413807,12.42532524520691,12.42532524520691,12.42532524520691
1719540242.0676887,248.31399662199024,248.31399662199024,248.31399662199024,12.415699831099518,12.415699831099518,12.415699831099518
1719540242.072047,248.12245088125317,248.12245088125317,248.12245088125317,12.406122544062663,12.406122544062663,12.406122544062663
1719540242.0764017,247.93186286921977,247.93186286921977,247.93186286921977,12.396593143460992,12.396593143460992,12.396593143460992
1719540242.0788422,247.74222779724653,247.74222779724653,247.74222779724653,12.387111389862328,12.387111389862328,12.387111389862328
1719540242.0814545,247.55354090063315,247.55354090063315,247.55354090063315,12.377677045031659,12.377677045031659,12.377677045031659
1719540242.0838792,247.36579743850285,247.36579743850285,247.36579743850285,12.368289871925143,12.368289871925143,12.368289871925143
1719540242.0866647,247.1789926936832,247.1789926936832,247.1789926936832,12.358949634684159,12.358949634684159,12.358949634684159
1719540242.0904715,246.99312197258766,246.99312197258766,246.99312197258766,12.34965609862938,12.34965609862938,12.34965609862938
1719540242.0944352,246.8081806050976,246.8081806050976,246.8081806050976,12.340409030254875,12.340409030254875,12.340409030254875
1719540242.0984266,246.62416394444497,246.62416394444497,246.62416394444497,12.331208197222242,12.331208197222242,12.331208197222242
1719540242.1017404,246.44106736709563,246.44106736709563,246.44106736709563,12.322053368354773,12.322053368354773,12.322053368354773
1719540242.104162,246.25888627263302,246.25888627263302,246.25888627263302,12.312944313631641,12.312944313631641,12.312944313631641
1719540242.1076272,246.07761608364274,246.07761608364274,246.07761608364274,12.303880804182125,12.303880804182125,12.303880804182125
1719540242.1105323,245.8972522455974,245.8972522455974,245.8972522455974,12.294862612279855,12.294862612279855,12.294862612279855
1719540242.1139379,245.7177902267423,245.7177902267423,245.7177902267423,12.285889511337098,12.285889511337098,12.285889511337098
1719540242.116818,245.53922551798146,245.53922551798146,245.53922551798146,12.276961275899055,12.276961275899055,12.276961275899055
1719540242.1193984,245.3615536327644,245.3615536327644,245.3615536327644,12.268077681638202,12.268077681638202,12.268077681638202
1719540242.122339,245.18477010697347,245.18477010697347,245.18477010697347,12.259238505348653,12.259238505348653,12.259238505348653
1719540242.1244686,245.0088704988115,245.0088704988115,245.0088704988115,12.250443524940552,12.250443524940552,12.250443524940552
1719540242.1284735,244.8338503886903,244.8338503886903,244.8338503886903,12.24169251943449,12.24169251943449,12.24169251943449
1719540242.1305058,244.6597053791197,244.6597053791197,244.6597053791197,12.23298526895596,12.23298526895596,12.23298526895596
1719540242.132689,244.48643109459698,244.48643109459698,244.48643109459698,12.224321554729823,12.224321554729823,12.224321554729823
1719540242.1354563,244.31402318149688,244.31402318149688,244.31402318149688,12.215701159074815,12.215701159074815,12.215701159074815
1719540242.1381435,244.14247730796225,244.14247730796225,244.14247730796225,12.207123865398083,12.207123865398083,12.207123865398083
1719540242.1408563,243.9717891637953,243.9717891637953,243.9717891637953,12.198589458189735,12.198589458189735,12.198589458189735
1719540242.1430647,243.8019544603492,243.8019544603492,243.8019544603492,12.190097723017429,12.190097723017429,12.190097723017429
1719540242.1456492,243.63296893042033,243.63296893042033,243.63296893042033,12.181648446520983,12.181648446520983,12.181648446520983
1719540242.148185,243.4648283281411,243.4648283281411,243.4648283281411,12.17324141640702,12.17324141640702,12.17324141640702
1719540242.150398,243.29752842887325,243.29752842887325,243.29752842887325,12.164876421443626,12.164876421443626,12.164876421443626
1719540242.153068,243.13106502910176,243.13106502910176,243.13106502910176,12.15655325145505,12.15655325145505,12.15655325145505
1719540242.1556156,242.9654339463291,242.9654339463291,242.9654339463291,12.148271697316416,12.148271697316416,12.148271697316416
1719540242.159324,242.80063101897034,242.80063101897034,242.80063101897034,12.140031550948475,12.140031550948475,12.140031550948475
1719540242.1635098,242.63665210624836,242.63665210624836,242.63665210624836,12.131832605312374,12.131832605312374,12.131832605312374
1719540242.166258,242.47349308808998,242.47349308808998,242.47349308808998,12.123674654404454,12.123674654404454,12.123674654404454
1719540242.1692195,242.3111498650224,242.3111498650224,242.3111498650224,12.115557493251073,12.115557493251073,12.115557493251073
1719540242.1731107,242.14961835807017,242.14961835807017,242.14961835807017,12.107480917903459,12.107480917903459,12.107480917903459
1719540242.1772678,241.9888945086527,241.9888945086527,241.9888945086527,12.099444725432583,12.099444725432583,12.099444725432583
1719540242.1810994,241.8289742784823,241.8289742784823,241.8289742784823,12.091448713924063,12.091448713924063,12.091448713924063
1719540242.1836536,241.66985364946274,241.66985364946274,241.66985364946274,12.083492682473084,12.083492682473084,12.083492682473084
1719540242.186294,241.5115286235883,241.5115286235883,241.5115286235883,12.07557643117936,12.07557643117936,12.07557643117936
1719540242.1892583,241.35399522284322,241.35399522284322,241.35399522284322,12.067699761142105,12.067699761142105,12.067699761142105
1719540242.1923077,241.19724948910186,241.19724948910186,241.19724948910186,12.059862474455036,12.059862474455036,12.059862474455036
1719540242.196552,241.09069653549392,241.09069653549392,241.09069653549392,12.05453482677464,12.05453482677464,12.05453482677464
1719540242.199488,240.984676346654,240.984676346654,240.984676346654,12.049233817332645,12.049233817332645,12.049233817332645
1719540242.2036994,240.8791862587583,240.8791862587583,240.8791862587583,12.04395931293786,12.04395931293786,12.04395931293786
1719540242.2075484,240.77422362130207,240.77422362130207,240.77422362130207,12.038711181065048,12.038711181065048,12.038711181065048
1719540242.2116446,240.66978579703311,240.66978579703311,240.66978579703311,12.033489289851602,12.033489289851602,12.033489289851602
1719540242.21578,240.5658701618855,240.5658701618855,240.5658701618855,12.028293508094222,12.028293508094222,12.028293508094222
1719540242.218665,240.46247410491364,240.46247410491364,240.46247410491364,12.023123705245629,12.023123705245629,12.023123705245629
1719540242.2213633,240.35959502822664,240.35959502822664,240.35959502822664,12.017979751411278,12.017979751411278,12.017979751411278
1719540242.223466,240.25723034692305,240.25723034692305,240.25723034692305,12.012861517346101,12.012861517346101,12.012861517346101
1719540242.225832,240.155377489026,240.155377489026,240.155377489026,12.00776887445125,12.00776887445125,12.00776887445125
1719540242.228704,240.05403389541843,240.05403389541843,240.05403389541843,12.002701694770872,12.002701694770872,12.002701694770872
1719540242.2316368,239.9531970197789,239.9531970197789,239.9531970197789,11.997659850988896,11.997659850988896,11.997659850988896
1719540242.234702,239.85286432851757,239.85286432851757,239.85286432851757,11.99264321642583,11.99264321642583,11.99264321642583
1719540242.2374384,239.75303330071253,239.75303330071253,239.75303330071253,11.987651665035578,11.987651665035578,11.987651665035578
1719540242.2401633,239.65370142804653,239.65370142804653,239.65370142804653,11.98268507140228,11.98268507140228,11.98268507140228
1719540242.2489266,239.55486621474387,239.55486621474387,239.55486621474387,11.977743310737146,11.977743310737146,11.977743310737146
1719540242.252291,239.4565251775077,239.4565251775077,239.4565251775077,11.972826258875338,11.972826258875338,11.972826258875338
1719540242.25612,239.35867584545773,239.35867584545773,239.35867584545773,11.96793379227284,11.96793379227284,11.96793379227284
1719540242.2616234,239.261315760068,239.261315760068,239.261315760068,11.963065788003354,11.963065788003354,11.963065788003354
1719540242.2653806,239.1644424751052,239.1644424751052,239.1644424751052,11.958222123755215,11.958222123755215,11.958222123755215
1719540242.2690463,239.06805355656724,239.06805355656724,239.06805355656724,11.953402677828317,11.953402677828317,11.953402677828317
1719540242.272526,238.97214658262197,238.97214658262197,238.97214658262197,11.948607329131054,11.948607329131054,11.948607329131054
1719540242.2756636,238.87671914354644,238.87671914354644,238.87671914354644,11.943835957177278,11.943835957177278,11.943835957177278
1719540242.2782085,238.78176884166626,238.78176884166626,238.78176884166626,11.93908844208327,11.93908844208327,11.93908844208327
1719540242.281369,238.6872932912955,238.6872932912955,238.6872932912955,11.93436466456473,11.93436466456473,11.93436466456473
1719540242.2841823,238.59329011867658,238.59329011867658,238.59329011867658,11.929664505933786,11.929664505933786,11.929664505933786
1719540242.2869508,238.49975696192075,238.49975696192075,238.49975696192075,11.924987848095995,11.924987848095995,11.924987848095995
1719540242.289971,238.40669147094872,238.40669147094872,238.40669147094872,11.920334573547393,11.920334573547393,11.920334573547393
1719540242.2944732,238.31409130743154,238.31409130743154,238.31409130743154,11.915704565371534,11.915704565371534,11.915704565371534
1719540242.2982821,238.22195414473194,238.22195414473194,238.22195414473194,11.911097707236555,11.911097707236555,11.911097707236555
1719540242.300829,238.13027766784583,238.13027766784583,238.13027766784583,11.90651388339225,11.90651388339225,11.90651388339225
1719540242.3025928,238.03905957334416,238.03905957334416,238.03905957334416,11.901952978667168,11.901952978667168,11.901952978667168
1719540242.3049712,237.948297569315,237.948297569315,237.948297569315,11.89741487846571,11.89741487846571,11.89741487846571
